#The fit is: heating rate = A * (0.5-arctan((t-t_0)/sigma)/pi)^alpha
#[1] tau [ms]
#[2] specific entropy [k_B/baryon]
#[3] electron fraction
#[4] A [erg/s/g day^alpha]
#[5] alpha
#[6] t_0 [s]
#[7] sigma [s]
#      1           2           3           4           5           6           7
  5.0000e-01  1.1053e+01  1.6000e-01  1.0884e+12  1.3643e+00  5.7664e-01  1.0909e-01
  5.0000e-01  1.1053e+01  1.8000e-01  2.1723e+12  1.3061e+00  4.5192e-01  7.3228e-02
  5.0000e-01  1.1053e+01  2.0000e-01  3.0843e+12  1.2762e+00  3.4966e-01  6.1307e-02
  5.0000e-01  1.1053e+01  2.2000e-01  3.8338e+12  1.2539e+00  2.5692e-01  5.6998e-02
  5.0000e-01  1.1053e+01  2.4000e-01  3.6483e+12  1.2402e+00  1.7240e-01  6.1571e-02
  5.0000e-01  1.1053e+01  2.6000e-01  8.9519e+11  1.3424e+00  1.3115e-01  1.2011e-01
  5.0000e-01  1.1053e+01  2.8000e-01  1.5964e+12  1.3426e+00  6.9471e-02  8.8945e-02
  5.0000e-01  1.1053e+01  3.0000e-01  1.8932e+12  1.3245e+00  6.2860e-02  8.8612e-02
  5.0000e-01  1.1053e+01  3.2000e-01  1.6492e+12  1.3014e+00  7.8337e-02  1.1202e-01
  5.0000e-01  1.1053e+01  3.4000e-01  1.3563e+12  1.2681e+00  1.2344e-01  1.5421e-01
  5.0000e-01  1.1053e+01  3.6000e-01  8.9866e+11  1.1932e+00  4.3602e-01  3.1072e-01
  5.0000e-01  1.1053e+01  3.8000e-01  1.1973e+11  1.3635e+00  -7.5863e-01  8.4779e-01
  5.0000e-01  1.1053e+01  4.0000e-01  3.9475e+08  1.5147e+00  1.5867e+00  1.7161e+01
  5.0000e-01  1.1053e+01  4.2000e-01  2.6772e+09  8.9223e-01  3.2460e+01  5.3495e+01
  5.0000e-01  1.1053e+01  4.4000e-01  3.2946e+09  8.4600e-01  -1.7007e+02  3.3023e-01
  5.0000e-01  1.1053e+01  4.6000e-01  2.0824e+08  8.5087e-01  -4.5093e+02  8.8142e-01
  5.0000e-01  1.1053e+01  4.8000e-01  5.5875e+09  7.3503e-01  -8.4580e+02  1.8141e+00
  5.0000e-01  1.1053e+01  5.0000e-01  5.7069e+11  9.6672e-01  -1.7912e+00  6.5623e-02
  5.0000e-01  1.1053e+01  5.2000e-01  1.5281e+11  9.0492e-01  4.6960e-01  8.6584e-02
  5.0000e-01  1.1053e+01  5.4000e-01  1.2132e+11  8.9748e-01  5.0038e-01  1.0023e-01
  5.0000e-01  1.1053e+01  5.6000e-01  1.0367e+11  9.0130e-01  4.9935e-01  1.1345e-01
  5.0000e-01  1.1053e+01  5.8000e-01  8.7922e+10  9.2606e-01  4.3348e-01  1.3049e-01
  5.0000e-01  1.1053e+01  6.0000e-01  7.8935e+10  9.5993e-01  3.5933e-01  1.4094e-01
  5.0000e-01  1.3503e+01  1.0000e-02  2.3116e+12  1.7977e+00  -4.0461e+00  1.2085e-01
  5.0000e-01  1.3503e+01  2.0000e-02  2.8254e+12  1.7306e+00  -1.9666e+00  1.1906e-01
  5.0000e-01  1.3503e+01  4.0000e-02  4.7686e+10  1.6724e+00  -2.4166e-01  1.3505e+00
  5.0000e-01  1.3503e+01  6.0000e-02  4.6348e+10  1.6496e+00  5.0818e-01  1.2296e+00
  5.0000e-01  1.3503e+01  8.0000e-02  4.6467e+10  1.6596e+00  6.0864e-01  1.0092e+00
  5.0000e-01  1.3503e+01  1.0000e-01  5.5990e+10  1.6515e+00  6.0489e-01  7.7789e-01
  5.0000e-01  1.3503e+01  1.2000e-01  8.8812e+10  1.6076e+00  6.2630e-01  5.4198e-01
  5.0000e-01  1.3503e+01  1.4000e-01  1.8704e+11  1.5233e+00  6.9244e-01  3.2660e-01
